zip5,county_fips,CBSA Code,CBSA Title
88055,35017,43500,"Silver City, NM"
79855,48109,,
54451,55119,,
55736,27137,20260,"Duluth, MN-WI"
33471,12043,17500,"Clewiston, FL"
80804,08073,,
67104,20007,,
79370,48125,,
97520,41029,32780,"Medford, OR"
95988,06021,,
88007,35013,29740,"Las Cruces, NM"
73533,40137,20340,"Duncan, OK"
79015,48381,11100,"Amarillo, TX"
84032,49051,25720,"Heber, UT"
72958,05127,,
57501,46065,38180,"Pierre, SD"
98304,53053,42660,"Seattle-Tacoma-Bellevue, WA"
97467,41019,40700,"Roseburg, OR"
85324,04025,39150,"Prescott Valley-Prescott, AZ"
58072,38003,,
59225,30105,,
45601,39141,17060,"Chillicothe, OH"
79846,48377,,
80808,08041,17820,"Colorado Springs, CO"
31513,13001,,
03579,23017,,
79839,48229,21340,"El Paso, TX"
85653,04019,46060,"Tucson, AZ"
99159,53043,,
98377,53041,16500,"Centralia, WA"
67731,20023,,
59433,30099,,
67432,20027,,
71269,22083,33740,"Monroe, LA"
97058,41065,45520,"The Dalles, OR"
75633,48365,,
31024,13237,,
80440,08093,19740,"Denver-Aurora-Centennial, CO"
96117,06035,45000,"Susanville, CA"
93518,06029,12540,"Bakersfield-Delano, CA"
75803,48001,37300,"Palestine, TX"
87327,35031,23700,"Gallup, NM"
85605,04003,43420,"Sierra Vista-Douglas, AZ"
81416,08029,,
52537,19051,,
78114,48493,41700,"San Antonio-New Braunfels, TX"
88351,35027,40760,"Ruidoso, NM"
81638,08081,44460,"Steamboat Springs, CO"
28655,37023,25860,"Hickory-Lenoir-Morganton, NC"
39095,28051,27140,"Jackson, MS"
32348,12123,,
77320,48471,26660,"Huntsville, TX"
58341,38103,,
58763,38061,,
81635,08045,40090,"Rifle, CO"
55746,27137,20260,"Duluth, MN-WI"
99004,53063,44060,"Spokane-Spokane Valley, WA"
75426,48387,37580,"Paris, TX"
68813,31041,,
88430,35037,,
59326,30079,,
56716,27119,24220,"Grand Forks, ND-MN"
97850,41061,29260,"La Grande, OR"
74010,40037,46140,"Tulsa, OK"
82221,56015,,
67669,20163,,
98827,53047,,
86322,04025,39150,"Prescott Valley-Prescott, AZ"
57750,46071,,
78006,48259,41700,"San Antonio-New Braunfels, TX"
75935,48419,,
87510,35039,21580,"Española, NM"
97883,41061,29260,"La Grande, OR"
75766,48073,27380,"Jacksonville, TX"
69033,31029,,
77625,48199,13140,"Beaumont-Port Arthur, TX"
27983,37015,,
74578,40077,,
93541,06051,,
67576,20185,,
58784,38061,,
95987,06011,,
79782,48317,33260,"Midland, TX"
97885,41063,,
76550,48281,28660,"Killeen-Temple, TX"
56636,27061,24330,"Grand Rapids, MN"
79738,48033,,
98223,53061,42660,"Seattle-Tacoma-Bellevue, WA"
57201,46029,47980,"Watertown, SD"
59028,30095,13740,"Billings, MT"
93280,06029,12540,"Bakersfield-Delano, CA"
57585,46095,,
32465,12045,,
59253,30019,,
69030,31057,,
39083,28029,27140,"Jackson, MS"
28645,37027,25860,"Hickory-Lenoir-Morganton, NC"
75845,48455,,
99344,53001,36830,"Othello, WA"
76430,48417,,
87025,35043,10740,"Albuquerque, NM"
39759,28105,44260,"Starkville, MS"
71295,22041,,
96031,06093,,
99139,53051,,
56621,27029,,
84760,49021,16260,"Cedar City, UT"
87733,35021,,
78873,48385,,
63645,29123,,
38635,28093,32820,"Memphis, TN-MS-AR"
38556,47049,,
39328,28069,,
39645,28005,,
87714,35007,,
75482,48223,44860,"Sulphur Springs, TX"
30442,13165,,
70775,22125,12940,"Baton Rouge, LA"
71665,05025,38220,"Pine Bluff, AR"
85931,04005,22380,"Flagstaff, AZ"
49738,26039,,
57531,46075,,
73844,40007,,
67410,20041,,
88125,35041,17580,"Clovis, NM"
95959,06057,46020,"Truckee-Grass Valley, CA"
39046,28089,27140,"Jackson, MS"
73848,40007,,
98532,53041,16500,"Centralia, WA"
99109,53065,44060,"Spokane-Spokane Valley, WA"
73843,40045,,
81081,08071,,
95965,06007,17020,"Chico, CA"
69032,31085,,
72104,05059,31680,"Malvern, AR"
89427,32021,,
59937,30029,28060,"Kalispell, MT"
82327,56007,,
56629,27071,,
04747,23003,,
87325,35031,23700,"Gallup, NM"
49947,26053,,
82244,56015,,
69001,31145,,
57262,46109,,
87506,35049,42140,"Santa Fe, NM"
31503,13299,48180,"Waycross, GA"
56601,27007,13420,"Bemidji, MN"
83346,16031,15420,"Burley, ID"
82642,56013,40180,"Riverton, WY"
42728,21001,,
55603,27075,,
38372,47071,,
59871,30081,,
54615,55053,,
87730,35021,,
52101,19191,,
80135,08035,19740,"Denver-Aurora-Centennial, CO"
69151,31111,35820,"North Platte, NE"
99111,53075,39420,"Pullman, WA"
59853,30089,,
75979,48457,,
85131,04021,38060,"Phoenix-Mesa-Chandler, AZ"
95454,06045,46380,"Ukiah, CA"
71052,22031,43340,"Shreveport-Bossier City, LA"
79521,48207,,
34773,12097,36740,"Orlando-Kissimmee-Sanford, FL"
58436,38021,,
69021,31057,,
81611,08097,40090,"Rifle, CO"
70586,22039,,
97415,41015,15060,"Brookings, OR"
99155,53047,,
85928,04017,43320,"Show Low, AZ"
73554,40055,,
67665,20167,,
56401,27035,14660,"Brainerd, MN"
57744,46033,39660,"Rapid City, SD"
68622,31183,,
72112,05067,,
45133,39071,,
85553,04007,37740,"Payson, AZ"
41339,21025,,
79546,48151,,
73662,40009,21120,"Elk City, OK"
79567,48399,,
55760,27001,,
27565,37077,,
67550,20145,,
87315,35006,,
58849,38105,48780,"Williston, ND"
55607,27075,,
27925,37177,,
93561,06029,12540,"Bakersfield-Delano, CA"
72501,05063,12900,"Batesville, AR"
93454,06083,42200,"Santa Maria-Santa Barbara, CA"
37096,47135,,
75657,48315,,
32570,12113,37860,"Pensacola-Ferry Pass-Brent, FL"
59525,30041,,
88134,35011,,
73542,40141,,
59019,30095,13740,"Billings, MT"
86411,04015,29420,"Lake Havasu City-Kingman, AZ"
83445,16043,39940,"Rexburg, ID"
79001,48359,11100,"Amarillo, TX"
82922,56035,,
83217,16029,,
78355,48047,10860,"Alice, TX"
68825,31041,,
57641,46031,,
88352,35035,10460,"Alamogordo, NM"
69148,31069,,
71418,22021,,
42717,21057,,
56735,27069,,
59274,30055,,
77535,48291,26420,"Houston-Pasadena-The Woodlands, TX"
71753,05027,31620,"Magnolia, AR"
81432,08091,,
81243,08051,,
80928,08041,17820,"Colorado Springs, CO"
38583,47185,18260,"Cookeville, TN"
83654,16003,,
72560,05137,,
84728,49027,,
84624,49027,,
87357,35006,,
79034,48295,,
80517,08069,22660,"Fort Collins-Loveland, CO"
39667,28147,32620,"McComb, MS"
28734,37113,,
57722,46102,,
93252,06111,37100,"Oxnard-Thousand Oaks-Ventura, CA"
58318,38009,,
34251,12081,35840,"North Port-Bradenton-Sarasota, FL"
98841,53047,,
99726,02290,,
32110,12035,19660,"Deltona-Daytona Beach-Ormond Beach, FL"
84512,49037,,
59066,30003,,
79029,48341,20300,"Dumas, TX"
59845,30089,,
13367,36049,,
76446,48143,44500,"Stephenville, TX"
55803,27137,20260,"Duluth, MN-WI"
75455,48449,34420,"Mount Pleasant, TX"
97001,41065,45520,"The Dalles, OR"
72143,05145,42620,"Searcy, AR"
29180,45039,17900,"Columbia, SC"
57761,46093,39660,"Rapid City, SD"
95482,06045,46380,"Ukiah, CA"
83301,16083,46300,"Twin Falls, ID"
37110,47177,32660,"McMinnville, TN"
88114,35025,26020,"Hobbs, NM"
57536,46065,38180,"Pierre, SD"
33852,12055,42700,"Sebring, FL"
71040,22027,,
99115,53017,48300,"Wenatchee-East Wenatchee, WA"
97862,41059,25840,"Hermiston-Pendleton, OR"
96743,15001,25900,"Hilo-Kailua, HI"
83864,16017,41760,"Sandpoint, ID"
79755,48461,,
59762,30023,,
69221,31031,,
71801,05057,,
72150,05053,30780,"Little Rock-North Little Rock-Conway, AR"
24954,54075,,
99766,02185,,
67901,20175,30580,"Liberal, KS"
81522,08077,24300,"Grand Junction, CO"
81122,08067,20420,"Durango, CO"
57350,46005,26700,"Huron, SD"
59067,30095,13740,"Billings, MT"
98326,53009,38820,"Port Angeles, WA"
86001,04005,22380,"Flagstaff, AZ"
89883,32007,21220,"Elko, NV"
78541,48215,32580,"McAllen-Edinburg-Mission, TX"
36726,01131,,
47240,18031,24700,"Greensburg, IN"
85937,04017,43320,"Show Low, AZ"
75785,48073,27380,"Jacksonville, TX"
67455,20105,,
97826,41059,25840,"Hermiston-Pendleton, OR"
58620,38087,,
75844,48225,,
76234,48497,19100,"Dallas-Fort Worth-Arlington, TX"
97636,41037,,
58544,38029,,
57225,46025,,
72360,05077,,
81523,08077,24300,"Grand Junction, CO"
97701,41017,13460,"Bend, OR"
68780,31089,,
87556,35055,45340,"Taos, NM"
95963,06021,,
92259,06025,20940,"El Centro, CA"
42261,21031,14540,"Bowling Green, KY"
96720,15001,25900,"Hilo-Kailua, HI"
74960,40001,,
63664,29221,,
71260,22111,33740,"Monroe, LA"
71357,22107,,
85941,04007,37740,"Payson, AZ"
40475,21151,40080,"Richmond-Berea, KY"
99577,02020,11260,"Anchorage, AK"
35555,01057,,
59275,30091,,
77833,48477,14780,"Brenham, TX"
58652,38089,19860,"Dickinson, ND"
58054,38073,,
59226,30085,,
31316,13183,25980,"Hinesville, GA"
71019,22081,,
39429,28091,,
81140,08021,10480,"Alamosa, CO"
58627,38007,19860,"Dickinson, ND"
32052,12047,,
88230,35005,40740,"Roswell, NM"
74820,40123,10220,"Ada, OK"
59847,30063,33540,"Missoula, MT"
81076,08025,,
80545,08069,22660,"Fort Collins-Loveland, CO"
58783,38009,,
97834,41001,12520,"Baker City, OR"
63901,29023,38740,"Poplar Bluff, MO"
75972,48405,,
85621,04023,35700,"Nogales, AZ"
38401,47119,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
29720,45057,16740,"Charlotte-Concord-Gastonia, NC-SC"
81647,08045,40090,"Rifle, CO"
55037,27115,,
56701,27113,,
35462,01063,46220,"Tuscaloosa, AL"
68862,31175,,
88343,35027,40760,"Ruidoso, NM"
66783,20207,,
68833,31009,,
31331,13191,15260,"Brunswick-St. Simons, GA"
80818,08073,,
86506,04001,,
42211,21221,17300,"Clarksville, TN-KY"
56537,27111,22260,"Fergus Falls, MN"
99185,53043,,
55723,27137,20260,"Duluth, MN-WI"
80823,08073,,
64730,29013,28140,"Kansas City, MO-KS"
54656,55081,43890,"Sparta, WI"
42064,21055,,
57472,46129,,
58650,38041,,
80735,08125,,
97874,41069,,
93637,06039,23420,"Fresno, CA"
72450,05055,37500,"Paragould, AR"
78071,48297,,
32066,12067,,
82063,08069,22660,"Fort Collins-Loveland, CO"
57380,46023,,
81146,08003,10480,"Alamosa, CO"
76866,48095,,
87034,35006,,
84751,49001,,
78385,48261,,
75961,48347,34860,"Nacogdoches, TX"
38485,47181,,
82426,56003,,
80834,08063,,
66701,20011,,
83253,16059,,
39355,28023,32940,"Meridian, MS"
68620,31011,,
56461,27057,,
82710,56011,,
57401,46013,10100,"Aberdeen, SD"
74647,40071,38620,"Ponca City, OK"
84753,49021,16260,"Cedar City, UT"
28376,37093,22180,"Fayetteville, NC"
72949,05047,,
32428,12133,37460,"Panama City-Panama City Beach, FL"
69129,31049,,
38863,28115,,
83622,16015,14260,"Boise City, ID"
59642,30059,,
71254,22035,,
76634,48035,47380,"Waco, TX"
99362,53071,47460,"Walla Walla, WA"
93930,06053,41500,"Salinas, CA"
67124,20151,,
54511,55041,,
67467,20143,41460,"Salina, KS"
42240,21047,17300,"Clarksville, TN-KY"
58718,38101,33500,"Minot, ND"
59054,30087,,
67761,20199,,
30635,13105,,
70301,22057,26380,"Houma-Bayou Cane-Thibodaux, LA"
76255,48337,,
80498,08117,14720,"Breckenridge, CO"
76437,48133,,
97711,41031,13460,"Bend, OR"
30673,13317,,
81155,08109,,
59254,30091,,
82516,56013,40180,"Riverton, WY"
86429,04015,29420,"Lake Havasu City-Kingman, AZ"
95428,06045,46380,"Ukiah, CA"
86335,04025,39150,"Prescott Valley-Prescott, AZ"
59223,30055,,
59643,30007,25740,"Helena, MT"
97420,41011,18300,"Coos Bay-North Bend, OR"
35470,01119,,
77979,48057,38920,"Port Lavaca, TX"
69339,31045,,
57533,46053,,
31023,13091,,
72687,05089,,
38012,47075,,
69350,31075,,
57764,46102,,
88317,35035,10460,"Alamogordo, NM"
37367,47007,,
59212,30085,,
99647,02164,,
92285,06071,40140,"Riverside-San Bernardino-Ontario, CA"
54121,55037,27020,"Iron Mountain, MI-WI"
97029,41055,,
58757,38025,19860,"Dickinson, ND"
85320,04013,38060,"Phoenix-Mesa-Chandler, AZ"
86544,04001,,
68352,31095,,
79041,48189,38380,"Plainview, TX"
74859,40107,,
74536,40127,,
97907,41001,12520,"Baker City, OR"
73750,40073,,
59715,30031,14580,"Bozeman, MT"
92257,06025,20940,"El Centro, CA"
83234,16005,38540,"Pocatello, ID"
31539,13161,,
85638,04003,43420,"Sierra Vista-Douglas, AZ"
78064,48013,41700,"San Antonio-New Braunfels, TX"
78357,48131,,
97703,41017,13460,"Bend, OR"
71854,05091,45500,"Texarkana, TX-AR"
57314,46111,33580,"Mitchell, SD"
57702,46103,39660,"Rapid City, SD"
59759,30043,25740,"Helena, MT"
83210,16011,13940,"Blackfoot, ID"
78611,48053,,
42141,21009,23980,"Glasgow, KY"
79092,48359,11100,"Amarillo, TX"
39842,13273,10500,"Albany, GA"
75559,48037,45500,"Texarkana, TX-AR"
59820,30061,33540,"Missoula, MT"
97869,41023,,
99830,02198,,
41472,21175,,
29706,45023,16740,"Charlotte-Concord-Gastonia, NC-SC"
75840,48161,,
63565,29171,,
99349,53025,34180,"Moses Lake, WA"
37385,47123,,
93461,06079,42020,"San Luis Obispo-Paso Robles, CA"
72031,05141,,
73949,40139,25100,"Guymon, OK"
31803,13197,17980,"Columbus, GA-AL"
93023,06111,37100,"Oxnard-Thousand Oaks-Ventura, CA"
56726,27135,,
39183,28149,46980,"Vicksburg, MS"
49721,26031,,
97447,41019,40700,"Roseburg, OR"
88411,35037,,
59312,30033,,
88410,35059,,
57441,46013,10100,"Aberdeen, SD"
81331,08083,,
76821,48399,,
98550,53027,10140,"Aberdeen, WA"
87410,35045,22140,"Farmington, NM"
04605,23009,,
85139,04021,38060,"Phoenix-Mesa-Chandler, AZ"
49968,26053,,
70653,22011,19760,"DeRidder, LA"
59453,30107,,
75966,48351,,
97864,41023,,
80727,08125,,
57754,46081,43940,"Spearfish, SD"
72650,05129,,
73044,40083,36420,"Oklahoma City, OK"
97880,41059,25840,"Hermiston-Pendleton, OR"
79018,48205,,
67672,20195,,
96039,06093,,
39565,28059,25060,"Gulfport-Biloxi, MS"
97810,41059,25840,"Hermiston-Pendleton, OR"
73737,40093,,
83338,16053,46300,"Twin Falls, ID"
48661,26129,,
76864,48333,,
33898,12105,29460,"Lakeland-Winter Haven, FL"
81144,08105,,
56763,27135,,
64759,29011,,
58496,38093,27420,"Jamestown, ND"
73842,40151,,
93262,06107,47300,"Visalia, CA"
40769,21235,18340,"Corbin, KY"
31643,13027,46660,"Valdosta, GA"
81224,08051,,
27953,37055,28620,"Kill Devil Hills, NC"
36502,01053,,
41465,21153,,
71667,05079,,
97021,41065,45520,"The Dalles, OR"
42164,21003,14540,"Bowling Green, KY"
67853,20069,,
59860,30047,,
99356,53039,,
69140,31135,,
83302,16083,46300,"Twin Falls, ID"
78881,48463,46620,"Uvalde, TX"
76366,48009,48660,"Wichita Falls, TX"
58653,38011,,
70643,22023,29340,"Lake Charles, LA"
84654,49041,,
93283,06029,12540,"Bakersfield-Delano, CA"
39180,28149,46980,"Vicksburg, MS"
81325,08033,,
37033,47081,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
48624,26051,,
39451,28041,,
76351,48009,48660,"Wichita Falls, TX"
67869,20119,,
61944,17045,,
69143,31111,35820,"North Platte, NE"
98284,53057,34580,"Mount Vernon-Anacortes, WA"
79322,48107,31180,"Lubbock, TX"
79528,48263,,
73645,40009,21120,"Elk City, OK"
30401,13107,,
97914,41045,36620,"Ontario, OR-ID"
57553,46055,,
71647,05011,,
86324,04025,39150,"Prescott Valley-Prescott, AZ"
58366,38079,,
32966,12061,42680,"Sebastian-Vero Beach-West Vero Corridor, FL"
80467,08107,44460,"Steamboat Springs, CO"
85618,04021,38060,"Phoenix-Mesa-Chandler, AZ"
59460,30015,,
93550,06037,31080,"Los Angeles-Long Beach-Anaheim, CA"
87520,35039,21580,"Española, NM"
97141,41057,,
04457,23019,12620,"Bangor, ME"
79096,48483,,
38068,47047,32820,"Memphis, TN-MS-AR"
58433,38045,,
96050,06093,,
87029,35039,21580,"Española, NM"
74462,40061,,
80820,08093,19740,"Denver-Aurora-Centennial, CO"
99623,02170,11260,"Anchorage, AK"
67068,20095,,
83271,16077,,
71457,22069,35060,"Natchitoches, LA"
67042,20015,48620,"Wichita, KS"
56345,27097,,
71653,05017,,
69340,31161,,
56469,27001,,
28714,37199,,
54552,55099,,
83313,16013,25200,"Hailey, ID"
38063,47097,,
78026,48013,41700,"San Antonio-New Braunfels, TX"
69123,31111,35820,"North Platte, NE"
58838,38053,,
48625,26035,,
64735,29083,,
93230,06031,25260,"Hanford-Corcoran, CA"
95939,06021,,
69334,31123,,
58730,38023,,
69165,31111,35820,"North Platte, NE"
86327,04025,39150,"Prescott Valley-Prescott, AZ"
76520,48331,,
35160,01121,45180,"Talladega-Sylacauga, AL"
97857,41063,,
28771,37075,,
38478,47055,,
59825,30039,,
67663,20163,,
36089,01011,,
76878,48083,,
87031,35061,10740,"Albuquerque, NM"
74740,40089,,
73077,40103,,
57640,46105,,
59870,30081,,
49969,26053,,
83873,16079,,
57755,46063,,
75833,48289,,
47978,18073,16980,"Chicago-Naperville-Elgin, IL-IN"
66801,20111,21380,"Emporia, KS"
86334,04025,39150,"Prescott Valley-Prescott, AZ"
74058,40117,46140,"Tulsa, OK"
23002,51007,40060,"Richmond, VA"
57445,46013,10100,"Aberdeen, SD"
74464,40021,45140,"Tahlequah, OK"
83318,16031,15420,"Burley, ID"
97738,41025,,
33890,12049,,
56470,27057,,
89418,32027,,
72455,05121,,
59085,30107,,
31815,13259,17980,"Columbus, GA-AL"
57523,46053,,
87323,35031,23700,"Gallup, NM"
59832,30039,,
72315,05093,14180,"Blytheville, AR"
86039,04017,43320,"Show Low, AZ"
59713,30077,,
75939,48373,,
28753,37115,11700,"Asheville, NC"
72069,05095,,
88011,35013,29740,"Las Cruces, NM"
40351,21205,,
97065,41055,,
69357,31165,,
32433,12131,18880,"Crestview-Fort Walton Beach-Destin, FL"
97751,41013,13460,"Bend, OR"
59634,30043,25740,"Helena, MT"
59089,30003,,
40361,21017,30460,"Lexington-Fayette, KY"
74523,40127,,
63670,29186,,
74848,40063,,
95023,06069,41940,"San Jose-Sunnyvale-Santa Clara, CA"
31730,13205,,
24460,51017,,
68959,31099,28260,"Kearney, NE"
39730,28095,,
97523,41033,24420,"Grants Pass, OR"
58237,38099,,
99171,53075,39420,"Pullman, WA"
84737,49053,41100,"St. George, UT"
59752,30031,14580,"Bozeman, MT"
76901,48451,41660,"San Angelo, TX"
55724,27137,20260,"Duluth, MN-WI"
67642,20065,,
69149,31033,,
80861,08063,,
67156,20035,11680,"Arkansas City-Winfield, KS"
96021,06103,39780,"Red Bluff, CA"
58301,38071,,
66846,20127,,
67877,20081,,
75119,48139,19100,"Dallas-Fort Worth-Arlington, TX"
67547,20047,,
57231,46077,,
49840,26153,,
59420,30015,,
83316,16083,46300,"Twin Falls, ID"
83428,16019,26820,"Idaho Falls, ID"
82227,56027,,
98935,53077,49420,"Yakima, WA"
68850,31047,30420,"Lexington, NE"
42101,21227,14540,"Bowling Green, KY"
28752,37111,32000,"Marion, NC"
49735,26137,,
89025,32003,29820,"Las Vegas-Henderson-North Las Vegas, NV"
97825,41023,,
84034,49045,41620,"Salt Lake City-Murray, UT"
96047,06089,39820,"Redding, CA"
76642,48293,,
71822,05081,45500,"Texarkana, TX-AR"
84080,49045,41620,"Salt Lake City-Murray, UT"
57656,46041,,
69333,31075,,
76853,48281,28660,"Killeen-Temple, TX"
67473,20141,,
59701,30093,15580,"Butte-Silver Bow, MT"
99589,02050,,
92251,06025,20940,"El Centro, CA"
38748,28151,24740,"Greenville, MS"
81063,08025,,
